,gene,abundance_r1tar1,psm_r1tar1,abundance_r1tar2,psm_r1tar2,abundance_r1tar3,psm_r1tar3,abundance_r1tcr1,psm_r1tcr1,abundance_r1tcr2,psm_r1tcr2,abundance_r1tcr3,psm_r1tcr3,abundance_r1wtr1,psm_r1wtr1,abundance_r1wtr2,psm_r1wtr2,abundance_r1wtr3,psm_r1wtr3,abundance_r2tar1,psm_r2tar1,abundance_r2tar2,psm_r2tar2,abundance_r2tar3,psm_r2tar3,abundance_r2tcr1,psm_r2tcr1,abundance_r2tcr2,psm_r2tcr2,abundance_r2tcr3,psm_r2tcr3,abundance_r2wtr1,psm_r2wtr1,abundance_r2wtr2,psm_r2wtr2,abundance_r2wtr3,psm_r2wtr3,abundance_r3tar1,psm_r3tar1,abundance_r3tar2,psm_r3tar2,abundance_r3tar3,psm_r3tar3,abundance_r3tcr1,psm_r3tcr1,abundance_r3tcr2,psm_r3tcr2,abundance_r3tcr3,psm_r3tcr3,abundance_r3wtr1,psm_r3wtr1,abundance_r3wtr2,psm_r3wtr2,abundance_r3wtr3,psm_r3wtr3,ENTREZID,neg_log10_pval_abi_turbo_abundance,qval_abi_turbo_abundance,neg_log10_pval_abi_wt_abundance,qval_abi_wt_abundance,neg_log10_pval_abi_turbo_psm,qval_abi_turbo_psm,neg_log10_pval_abi_wt_psm,qval_abi_wt_psm,two_tailed_neg_log10_pval_abi_turbo_abundance,two_tailed_qval_abi_turbo_abundance,two_tailed_neg_log10_pval_abi_wt_abundance,two_tailed_qval_abi_wt_abundance,two_tailed_neg_log10_pval_abi_turbo_psm,two_tailed_qval_abi_turbo_psm,two_tailed_neg_log10_pval_abi_wt_psm,two_tailed_qval_abi_wt_psm,pval_abi_turbo_abundance,pval_abi_wt_abundance,pval_abi_turbo_psm,pval_abi_wt_psm,two_tailed_pval_abi_turbo_abundance,two_tailed_pval_abi_wt_abundance,two_tailed_pval_abi_turbo_psm,two_tailed_pval_abi_wt_psm,average_abundance_turboabi,average_abundance_turbocontrol,average_abundance_wtcontrol,average_psm_turboabi,average_psm_turbocontrol,average_psm_wtcontrol,ratio_abi_turbo_abundance,ratio_abi_wt_abundance,ratio_abi_turbo_psm,ratio_abi_wt_psm,percentage_abi_turbo_abundance,percentage_abi_wt_abundance,percentage_abi_turbo_psm,percentage_abi_wt_psm,known_interactor,rsd_abi_abundance
3932,Wdr90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888020.6875,1,0,0,609988.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1264477,1,0,0,1352962.5,1,0,0,0,0,0,0,0,0,0,0,0,0,106618,1.951793569,0.056682927,1.951793569,0.004718699,0,1,0,0.639302725,1.650763574,0.041173267,1.650763574,0.0088,0,0.672105588,0,0.686945219,0.011173942,0.011173942,1,1,0.022347885,0.022347885,1,1,457272.0764,0,0,0.444444444,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,119.9621261
3933,Whsc1,0,0,0,0,0,0,58777768.56,11,64063741.88,12,77416646.63,12,0,0,0,0,0,0,0,0,0,0,0,0,60652962.88,10,25875916.13,9,38942032.38,11,0,0,0,0,0,0,0,0,0,0,0,0,42983496.88,9,46939079.31,10,29480049,7,0,0,0,0,0,0,0,0,0.992375531,0,1,0,1,0,0.639464042,25.6296571,0,0,0.842488014,16.80154433,0,0,0.684982361,1,1,1,1,2.35E-26,1,1.58E-17,1,0,49459077.07,0,0,10.11111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3934,Whsc1l1,0,0,0,0,0,0,13908387.91,3,13669375.47,2,12805282,2,0,0,0,0,0,0,0,0,0,0,0,0,18402332.75,3,30258965.25,7,20758133.5,4,0,0,0,0,0,0,0,0,1000289.063,1,1209738,1,2969373.75,2,5271275,2,17812715,2,0,0,0,0,0,0,0,1.78E-06,1,1.124706627,0.05599784,8.52E-07,1,0,0.639623423,5.086601572,0.000157635,0.823676631,0.102492965,5.406155443,4.42E-05,0,0.68521208,0.999995901,0.075040095,0.999998038,1,8.19E-06,0.150080189,3.93E-06,1,245558.5626,15095093.4,0,0.222222222,3,0,0.016267442,Inf,0.074074074,Inf,1.600704866,100,6.896551724,100,FALSE,188.1599822
3935,Wibg,667396.8125,1,4533983.375,2,3992340,2,5516835,1,10239337.69,3,10858699.38,3,0,0,0,0,0,0,0,0,1893918.875,1,2173323,1,71195261.5,5,58982235,4,70789348,4,0,0,0,0,0,0,13720019,2,13153891.5,2,5887485.5,1,70191607,5,74525766.25,4,76368536.5,5,0,0,0,0,0,0,0,0.009221425,1,6.459578348,2.12E-05,8.05E-05,1,1.95285006,0.002796253,1.376558812,0.063505112,6.158548353,2.11E-05,3.431124458,0.001098266,1.651820064,0.005097143,0.97899072,3.47E-07,0.999814659,0.011146793,0.042018562,6.94E-07,0.000370575,0.022293586,5113595.34,49851958.48,0,1.333333333,3.777777778,0,0.102575616,Inf,0.352941176,Inf,9.303272659,100,26.08695652,100,FALSE,93.52230068
3936,Wipf1,408027584.7,20,266635900.3,19,242224588,16,125748564,7,162060772.6,9,81391379.25,10,0,0,0,0,0,0,223893411.8,15,151297090,17,204445639,17,44048861.75,6,51533076.76,8,33931563.5,4,0,0,0,0,0,0,205718523,13,218586174.3,14,256423768,17,27549330,4,43542311.5,5,45070544.25,6,0,0,0,0,0,0,215280,5.391706162,0.00041791,28.76240857,0,6.567929819,7.69E-05,19.9220426,0,5.090676167,0.000158416,28.46137858,0,6.266899823,2.90E-05,19.62101261,0,4.06E-06,1.73E-29,2.70E-07,1.20E-20,8.12E-06,3.46E-29,5.41E-07,2.39E-20,241916964.3,68319600.4,0,16.44444444,6.555555556,0,3.540959884,Inf,2.508474576,Inf,77.97822431,100,71.49758454,100,FALSE,27.62986425
3937,Wipf2,102204760.1,8,48245452.75,4,18019307.63,3,2280995.75,1,0,0,0,0,0,0,0,0,0,0,33387697.25,9,30228162.25,8,29845326,8,0,0,0,0,0,0,0,0,0,0,0,0,53509230.75,9,76897468.88,9,86947071.25,9,2349885.25,1,0,0,0,0,0,0,0,0,0,0,68524,5.557878316,0.000430769,22.76706213,0,10.09756107,0,10.09756107,0,5.25684832,0.000162437,22.46603213,0,9.796531078,0,9.796531078,0,2.77E-06,1.71E-23,7.99E-11,7.99E-11,5.54E-06,3.42E-23,1.60E-10,1.60E-10,53253830.76,514542.3333,0,7.444444444,0.222222222,0,103.497472,Inf,33.5,Inf,99.04303905,100,97.10144928,100,TRUE,51.72901471
3938,Wipi1,2038926,1,3124979.75,1,2923369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15201468.75,2,22115832.25,3,21515704,2,19577940.25,3,0,0,0,0,0,0,32038513,2,21183020,1,23779566,1,29318869,2,34207689.5,2,33882852.5,2,0,0,0,0,0,0,52639,0.410139352,0.933549065,4.391412413,6.17E-05,0.009236225,1,1.124739784,0.054850993,0.109109357,0.880439669,4.090382417,8.91E-05,1.375869762,0.051319461,0.823709789,0.099143981,0.388920332,4.06E-05,0.978957358,0.075034366,0.777840663,8.12E-05,0.042085282,0.150068731,11143315.83,17846543.06,0,1,1.555555556,0,0.624396321,Inf,0.642857143,Inf,38.43866876,100,39.13043478,100,FALSE,102.609437
3939,Wipi2,88557466,5,100099583,4,129601666,5,66361675.75,4,73918335,5,82140717.5,5,0,0,0,0,0,0,11828577.75,2,12262385.88,2,1389385.625,2,3359407.5,1,2450536,1,3093371.75,1,0,0,0,0,0,0,23521944.5,3,19081102.75,3,18302530.25,2,2263365.25,2,0,0,2299329.5,1,0,0,0,0,0,0,74781,1.048718523,0.357972327,16.35990586,0,1.255418556,0.147775934,6.60612795,0,0.747688528,0.311700167,16.05887586,0,0.95438856,0.133254826,6.305097954,0,0.089388464,4.37E-17,0.055536876,2.48E-07,0.178776929,8.73E-17,0.111073751,4.95E-07,44960515.75,26209637.58,0,3.111111111,2.222222222,0,1.715419208,Inf,1.4,Inf,63.17327369,100,58.33333333,100,FALSE,99.49701622
3940,Wiz,0,0,0,0,0,0,35886036.5,5,41560100.5,9,55768679.13,7,0,0,0,0,0,0,0,0,0,0,0,0,59275329.88,10,47220950.69,8,60272435.25,9,0,0,0,0,0,0,0,0,0,0,0,0,21308513.25,4,20917067.5,4,117359333,5,0,0,0,0,0,0,22404,0,0.992135796,0,1,1.17E-11,1,0,0.639782883,22.93229496,0,0,0.842072131,10.26953913,0,0,0.685444671,1,1,1,1,1.17E-23,1,5.38E-11,1,0,51063160.63,0,0,6.777777778,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3941,Wnk1,43718902.05,11,51952105.75,13,46151464.61,11,22329463.31,7,17222797.22,5,19765655.78,4,0,0,0,0,0,0,43973752.56,5,47215373.38,7,75692861.5,10,36165055.5,3,33409268.38,4,17969890.5,4,0,0,0,0,0,0,1220960,1,0,0,0,0,24136124.5,4,3698052.555,2,3737122.75,1,0,0,0,0,0,0,232341,0.054244976,1,4.378613367,6.07E-05,0.560532165,0.697172193,3.173246249,0.000105785,0.629235011,0.34471784,4.077583372,8.77E-05,0.259502169,0.657012607,2.872216253,0.000235679,0.882581915,4.18E-05,0.275085586,0.000671048,0.23483617,8.36E-05,0.550171173,0.001342097,34436157.76,19825936.72,0,6.444444444,3.777777778,0,1.736924628,Inf,1.705882353,Inf,63.46264015,100,63.04347826,100,FALSE,74.73845756
3942,Wnt2,0,0,0,0,0,0,596268.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22413,0.07888472,1,0,1,0,1,0,0.638820267,0.478606928,0.705250518,0,0.842280525,0,0.671918024,0,0.685676061,0.833902508,1,1,1,0.332194985,1,1,1,0,66252.02083,0,0,0.111111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3943,Wrn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22427,0.07888472,1,0,1,0,1,0,0.633429643,0.478606928,0.705542668,0,0.841677842,0,0.671729441,0,0.685908967,0.833902508,1,1,1,0.332194985,1,1,1,0,357344.6667,0,0,0.111111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3944,Wrnip1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5042665,1,3631480.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78903,1.124657726,0.281807747,1.124657726,0.059646996,0,1,0,0.631695912,0.823627731,0.242633039,0.823627731,0.109026114,0,0.670615859,0,0.678520805,0.075048545,0.075048545,1,1,0.150097089,0.150097089,1,1,963793.9722,0,0,0.222222222,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,190.2394294
3945,Wtap,0,0,0,0,0,0,0,0,370456.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60532,0.07888472,1,0,1,0,1,0,0.631852406,0.478606928,0.70583506,0,0.847645415,0,0.670802691,0,0.678744545,0.833902508,1,1,1,0.332194985,1,1,1,0,41161.875,0,0,0.111111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3946,Wtip,2075535.25,1,2471539,1,2597870.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101543,1.503211723,0.126004338,1.503211723,0.017116971,0,1,0,0.632009975,1.202181728,0.100058129,1.202181728,0.030570112,0,0.670980656,0,0.678971122,0.03138978,0.03138978,1,1,0.062779561,0.062779561,1,1,793882.7778,0,0,0.333333333,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,142.3441863
3947,Wwc2,12044038.13,6,4979844.969,4,4571424.75,3,2958476.563,4,9578522.563,4,11072359.88,6,0,0,0,0,0,0,13023419.44,6,12136465.41,7,10739295.7,6,918333.25,2,1801624.336,3,1813477.469,2,0,0,0,0,0,0,7458807.438,4,6679359.609,5,6074686.234,4,234477.4219,1,204840.5781,1,3062845.266,3,0,0,0,0,0,0,52357,2.499291968,0.023856,24.50547476,0,2.349420876,0.018661355,11.2694638,0,2.198261973,0.016108108,24.20444477,0,2.04839088,0.013276158,10.9684338,0,0.003167437,3.12E-25,0.004472796,5.38E-12,0.006334875,6.25E-25,0.008945593,1.08E-11,8634149.076,3516106.37,0,5,2.888888889,0,2.455599509,Inf,1.730769231,Inf,71.06146134,100,63.38028169,100,FALSE,36.46292309
3948,Wwox,0,0,0,0,0,0,0,0,2113438.5,1,15529431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361716.375,1,4342915.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80707,0.004951819,1,0,1,0,1,0,0.632167623,1.644463082,0.047704225,0,0.847465719,0,0.671166573,0,0.679199194,0.988662772,1,1,1,0.022674458,1,1,1,0,2594166.819,0,0,0.444444444,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3949,Wwp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9364286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107568,0.779636924,0.831033708,0.779636924,0.159847238,0,1,0,0.632483154,0.478606928,0.706127695,0.478606928,0.305630127,0,0.671353717,0,0.679515966,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,1040476.222,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
3950,Wwp2,0,0,0,0,0,0,3851470.797,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66894,0.07888472,1,0,0.997353899,0.07888472,1,0,0.632641038,0.478606928,0.706420572,0,0.847258695,0.478606928,0.584024725,0,0.67821328,0.833902508,1,0.833902508,1,0.332194985,1,0.332194985,1,0,427941.1997,0,0,0.222222222,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3951,Wwtr1,96305538.28,10,55191269.69,6,90322333.03,9,43201937.03,5,44664951.11,7,94152122.7,9,0,0,0,0,0,0,0,0,0,0,0,0,10579486,2,12162540.88,3,7476423.5,3,0,0,0,0,0,0,31164951.5,4,6591491.625,2,11107132.13,3,20760010.69,3,45032762,3,32681229.5,4,0,0,0,0,0,0,97064,0.016503755,1,3.268520317,0.000167217,0.095332077,1,2.717344111,0.000314165,1.127397289,0.139596533,2.967490322,0.000317047,0.404309718,0.543386581,2.416314115,0.00061326,0.962711689,0.000538865,0.802911952,0.001917149,0.074576623,0.001077729,0.394176094,0.003834298,32298079.58,34523495.93,0,3.777777778,4.333333333,0,0.935539079,Inf,0.871794872,Inf,48.33480703,100,46.57534247,100,FALSE,114.1272194
3952,Xab2,0,0,0,0,0,0,1922913.125,1,3405725.313,3,5666117,1,0,0,0,0,0,0,12503597.5,3,10642303.5,3,13837651.75,3,5255495,2,4892465,1,4341929,1,0,0,0,0,0,0,0,0,5142897,1,6206915.5,1,4921988,1,5089200.5,1,6162656,2,0,0,0,0,0,0,67439,0.008137013,1,2.518213027,0.000927255,0.45370851,0.816599606,1.50326431,0.014636631,1.430351459,0.058672234,2.217183031,0.001582459,0.152678514,0.784164539,1.202234315,0.022304094,0.981438266,0.003032403,0.35179648,0.03138598,0.037123468,0.006064807,0.703592961,0.062771959,5370373.917,4628720.993,0,1.222222222,1.444444444,0,1.160228479,Inf,0.846153846,Inf,53.70860028,100,45.83333333,100,FALSE,101.3238123
3953,Xaf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436118.8438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327959,0.779636924,0.832427767,0.779636924,0.159798369,0,1,0,0.632798002,0.478606928,0.704666942,0.478606928,0.305739649,0,0.671542088,0,0.681965575,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,48457.64931,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
3954,Xdh,0,0,0,0,0,0,3712659.5,2,2725651,1,2721522.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22436,0.013853047,1,0,0.997069103,0.07888472,1,0,0.632956044,1.202117134,0.10236136,0,0.847823171,0.478606928,0.584409622,0,0.6824154,0.96860555,1,0.833902508,1,0.062788899,1,0.332194985,1,0,1017759.194,0,0,0.444444444,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3955,Xiap,0,0,2961092.75,1,2558290.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11798,1.124722521,0.268169697,1.124722521,0.053061986,0,1,0,0.633114164,0.823692526,0.227768877,0.823692526,0.097124404,0,0.673414744,0,0.682645946,0.075037348,0.075037348,1,1,0.150074697,0.150074697,1,1,613264.8056,0,0,0.222222222,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,187.7223237
3956,Xirp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11801574,1,0,0,13356529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22437,0.033875228,1,0,0.99678447,0,1,0,0.632325349,0.823699609,0.224188704,0,0.848401729,0,0.673763514,0,0.681293324,0.924963876,1,1,1,0.150072249,1,1,1,0,2795344.778,0,0,0.222222222,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3957,Xirp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8596306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241431,0.07888472,1,0,0.993678998,0,1,0,0.631542487,0.478606928,0.702052762,0,0.848026429,0,0.673945368,0,0.681523103,0.833902508,1,1,1,0.332194985,1,1,1,0,955145.1111,0,0,0.111111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3958,Xpnpep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949326.9375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96877.67188,1,78206.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,170750,1.492836744,0.156216634,1.492836744,0.025125448,0,1,0,0.630601642,1.191806749,0.126548701,1.191806749,0.046038261,0,0.674134085,0,0.679670477,0.032148688,0.032148688,1,1,0.064297376,0.064297376,1,1,124934.5608,0,0,0.333333333,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,235.0691629
3959,Xpo5,0,0,0,0,0,0,0,0,0,0,6153640.75,2,0,0,2731472,1,2861763.5,1,4299526.5,1,4419465,1,3734830.25,1,8185224,1,0,0,6641692,1,0,0,1336631,1,1150846.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72322,0.285236968,1,0.191901776,0.674380887,0.07888472,1,0,0.631385152,0.016389081,0.943343066,0.146098788,0.81018299,0.478606928,0.585440771,0,0.680286772,0.518517039,0.64283309,0.833902508,1,0.962965923,0.71433382,0.332194985,1,1383757.972,2331172.972,897856.9722,0.333333333,0.444444444,0.444444444,0.593588716,1.541178623,0.75,0.75,37.24855167,60.64818148,42.85714286,42.85714286,FALSE,141.9687517
3960,Xpo7,0,0,784457.1875,1,0,0,0,0,3045090.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1044012.563,1,0,0,2359664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65246,0.274158801,1,1.124662688,0.059350718,0,1,0,0.629662609,0.028644099,0.926022234,0.823632693,0.108672476,0,0.674320654,0,0.67987891,0.531913728,0.075047687,1,1,0.936172546,0.150095374,1,1,203163.3056,600528.2778,0,0.222222222,0.222222222,0,0.338307642,Inf,1,Inf,25.27876487,100,50,100,FALSE,189.490817
3961,Xrcc1,0,0,0,0,0,0,6566879.938,2,0,0,16120465.19,3,0,0,0,0,0,0,0,0,0,0,0,0,12813735,1,12624480.56,2,11864323.88,2,0,0,0,0,0,0,0,0,0,0,0,0,7810382,1,9741260,1,8648344,1,0,0,0,0,0,0,22594,1.23E-07,1,0,0.993961856,0.006010316,1,0,0.629819085,6.248518974,9.60E-05,0,0.848225724,1.560858727,0.036456671,0,0.680096904,0.999999717,1,0.986256058,1,5.64E-07,1,0.027487882,1,0,9576652.285,0,0,1.444444444,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
3962,Xrcc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523982.5938,1,390439.5313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22596,1.124649189,0.282871795,1.124649189,0.06017806,0,1,0,0.629974646,0.823619194,0.244072682,0.823619194,0.110047984,0,0.673597523,0,0.691868222,0.07505002,0.07505002,1,1,0.150100039,0.150100039,1,1,101602.4583,0,0,0.222222222,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,189.6305829
3963,Xrn1,102683590.8,14,67416297.38,15,108849028.6,16,26234106.72,12,28429709.5,6,16897654.47,6,0,0,0,0,0,0,43144768.88,7,58300733.63,9,43799020.63,9,27326122.81,5,17684204.88,4,27053108.75,5,0,0,0,0,0,0,36765102.13,8,30229522.83,9,38524203.5,9,0,0,7922130.063,3,0,0,0,0,0,0,0,0,24127,1.424102898,0.171545624,24.4995427,0,2.795272643,0.008227488,13.35990438,0,1.123072902,0.140062943,24.1985127,0,2.494242648,0.005913043,13.05887439,0,0.037661456,3.17E-25,0.001602239,4.37E-14,0.075322911,6.33E-25,0.003204478,8.73E-14,58856918.71,16838559.69,0,10.66666667,4.555555556,0,3.495365387,Inf,2.341463415,Inf,77.75486721,100,70.0729927,100,FALSE,46.31640133
3964,Xrn2,6073833.063,2,6148074.469,2,6553222.75,3,58055440.38,7,42258705.78,6,57805453.81,10,0,0,0,0,0,0,0,0,0,0,0,0,10113668.38,2,4631190.125,4,9772535.625,3,0,0,0,0,0,0,0,0,0,0,3391885,1,11233855.5,3,0,0,2504857.875,2,0,0,0,0,0,0,24128,0.006977651,1,1.95225989,0.004267327,0.000805624,1,1.442203962,0.020888099,1.496529246,0.055763695,1.651229894,0.007990291,2.431024496,0.00640481,1.141173967,0.034604484,0.984061745,0.011161951,0.998146702,0.036124017,0.031876509,0.022323902,0.003706598,0.072248034,2463001.698,21819523.05,0,0.888888889,4.111111111,0,0.112880639,Inf,0.216216216,Inf,10.14310383,100,17.77777778,100,FALSE,116.8465687
3965,Yaf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186973.0938,1,197349.7344,1,187126.5625,1,687397.8125,1,742222.75,1,712809.4063,3,0,0,22259.2832,1,0,0,228106.625,1,249163.3281,1,277296.375,1,615872.875,1,549778.875,1,1019612,1,19891.52539,1,0,0,15028.9375,1,67057,0.221827208,1,1.400404193,0.027945819,0.07888472,1,0,0.630131278,0.096942328,0.884027427,1.099374198,0.051133599,0.478606928,0.585827705,0,0.69210436,0.600029762,0.039773683,0.833902508,1,0.799940476,0.079547366,0.332194985,1,147335.0799,480854.8576,6353.305121,0.666666667,0.888888889,0.333333333,0.306402395,23.19030443,0.75,2,23.45390639,95.86611238,42.85714286,66.66666667,FALSE,73.15755994
3966,Yap1,228725822.2,23,182910872.1,15,180428845.7,22,194318567.3,21,200070212.6,24,173016417.5,20,0,0,0,0,0,0,155675119.5,17,128320077.6,16,146674086.5,15,271708207,20,171763176.4,20,245112744.6,20,0,0,0,0,0,0,163283715.8,17,171483483.4,16,161409247.4,17,260291616.3,20,279768289.8,22,331004480.6,24,0,0,0,0,0,0,22601,0.000722962,1,32.14595739,0,0.000764942,1,19.26154918,0,2.478000096,0.009390977,31.8449274,0,2.453508423,0.006153846,18.96051918,0,0.998336703,7.15E-33,0.998240206,5.48E-20,0.003326595,1.43E-32,0.003519586,1.10E-19,168767918.9,236339301.3,0,17.55555556,21.22222222,0,0.714091638,Inf,0.827225131,Inf,41.66006195,100,45.2722063,100,FALSE,15.69941264
3967,Yars,2784913,1,3436988.75,1,4209486.75,2,0,0,0,0,1610451.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107271,0.877507906,0.405517084,1.50311064,0.018815496,0.779636924,0.621056497,0.779636924,0.224962138,0.57647791,0.362850976,1.202080644,0.033814696,0.478606928,0.584701513,0.478606928,0.363042221,0.132584298,0.031397087,0.166097492,0.166097492,0.265168597,0.062794175,0.332194985,0.332194985,1159043.167,178939.0556,0,0.444444444,0.111111111,0,6.47730683,Inf,4,Inf,86.62620081,100,80,100,FALSE,144.365031
3968,Yars2,0,0,0,0,0,0,0,0,1828842.875,1,1926842.5,1,0,0,0,0,0,0,0,0,731532.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601837.75,1,1315467.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70120,0.486076708,0.875171828,1.502569121,0.020798484,0,1,0,0.630287988,0.185046713,0.81884025,1.201539125,0.037907806,0,0.679652273,0,0.692254121,0.326530153,0.031436261,1,1,0.653060305,0.062872521,1,1,405426.3542,417298.375,0,0.333333333,0.222222222,0,0.971550283,Inf,1.5,Inf,49.27849374,100,60,100,FALSE,150.5317214
3969,Ybx1,284820.5313,1,85923.86719,1,0,0,598275.875,3,6664157,2,5290749.906,5,1278754.693,5,1158565.156,2,4294966.656,4,4327334.375,2,4789430,2,3610238,1,11762045.69,3,9318420.5,3,9677215.75,2,0,0,755998.9375,1,0,0,6359184.5,1,6180638.5,1,5641273,1,5417839.5,1,14423262.5,2,12246400.25,2,0,0,3125714.125,2,730051.7441,3,22608,0.029669801,1,0.899466142,0.096280058,0.000285143,1,0.016462781,1,0.879190127,0.187932251,0.598436147,0.176624309,2.881834475,0.002772947,1.1284565,0.039914015,0.933964134,0.12604739,0.999343649,0.962802522,0.132071732,0.25209478,0.0013127,0.074394957,3475426.975,8377596.33,1260450.146,1.111111111,2.555555556,1.888888889,0.414847748,2.757290311,0.434782609,0.588235294,29.32101697,73.38507496,30.3030303,37.03703704,FALSE,72.12066887
3970,Ybx3,0,0,0,0,0,0,6880949.25,2,5112166,2,10890894.88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56449,0.013864622,1,0,0.994244875,0.015978841,1,0,0.62950621,1.20176014,0.106849172,0,0.845017722,1.141173967,0.092064034,0,0.692486431,0.968579734,1,0.963875983,1,0.062840533,1,0.072248034,1,0,2542667.792,0,0,0.777777778,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
